,name,text_cleaned,year,type
29,BNP,"Their contribution to financing the innovations that support the 24 — Laurence Pessez and Frédéric Janbon, on the Group’s engagements and sustainable products in response to the climate emergency first signatories of the “Net-Zero Banking Alliance”, which commits us to a “net zero” objective by 2050.",2020.0,am
30,BNP,"We also strongly support the energy transformation by financing renewable energy, which increased from 7 billion euros in 2015 to 17.",2020.0,am
31,BNP,"Lastly, we offer our customers, individuals or companies, various financing tools dedicated to the energy transition: green and socially responsible investment funds, green bonds or sustainable loans focused on the energy transition.",2020.0,am
32,BNP,"165 trillion euros invested, our investment and insurance businesses are already making a significant contribution to financing the transition to an environmentally friendly, low- carbon and inclusive economy.",2020.0,am
33,BNP,"This allows us to select and include in our SRI- certified funds and/or our thematic funds companies focused on the climate transition and to support them in their climate strategy, through our shareholder engagement.",2020.0,am
34,BNP,Our first priority is therefore to align our loan portfolio with the carbon emissions trajectory set out in the Paris Agreement of 2015.,2020.0,am
35,BNP,"In 2020, for example, we financed several solar projects in India and Malaysia, as well as a wind farm project in Taiwan.",2020.0,am
36,BNP,"Nandita Bakhshi: As a mission-driven bank, we understand that it will take global efforts and cooperation to address the most pressing issues, such as diversity and climate change.",2020.0,am
37,BNP,"In the United States, we launched the ‘1% for the Planet Checking Account’, which allows our customers to track CO2 emissions and donate 1% of their revenues from that account to environmental causes.",2020.0,am
38,BNP,"To do that, we are focusing on the United Nations Sustainable Development Goals (SDGs), particularly those addressing energy transition, entrepreneurship and diversity.",2020.0,am
39,BNP,Amount of financing to companies to support energy transition and sectors considered to contribute directly to the Sustainable Development Goals (SDGs) in 2020: €188bn.,2020.0,am
40,BNP,"Our specialised business lines Arval Arval provides companies, their employees and individuals with an ecosystem of digital solutions, services and tools to optimise their mobility in line with current societal stakes, including energy transition and growth of the user economy.",2020.0,am
41,BNP,"“Climate change is a risk factor that is becoming increasingly important both in the BNP Paribas risk analysis and in the concerns, and therefore the expectations, of our various stakeholders: customers, investors, Group supervisors and civil society”.",2020.0,am
42,BNP,The Group supports their long-term strategies such as international growth or their digital or energy transformation.,2020.0,am
43,BNP,"8bn in support for renewable energies, at the end of 2020 (number two in EMEA for the financing of renewable energy projects at the end of 2020) (Dealogic) €10.",2020.0,am
44,BNP,"These criteria also guide its voting policy at Annual General Meetings of companies in which it is a shareholder, particularly with regard to the energy transition.",2020.0,am
45,BNP,"Thus, in 2020, the Asset Management supported more than 90% of shareholder proposals to combat climate change.",2020.0,am
46,BNP,"Acceleration of the timetable for exiting coal BNP Paribas accelerated its timetable in 2020 in order to completely exit the thermal coal value chain by the year 2030 in the European Union and in OECD countries, and by 2040 in the rest of the world.",2020.0,am
47,BNP,"In keeping with this timetable, like all of the Group’s business lines, BNP Paribas Cardif will complete its full exit from any mining, exploration or electricity production company related to thermal coal by these dates.",2020.0,am
48,BNP,"Since 2018, BNP Paribas Cardif no longer finances any electricity generating company where more than 30% of its production comes from coal, nor mining companies where more than 10% of revenue comes from thermal coal.",2020.0,am
49,BNP,"We are also supporting and applying the recommendations of the Task Force on Climate Finance-related Disclosures (TCFD), in order to increase transparency around the management of climate risks.",2020.0,am
50,BNP,"In 2020, BNP Paribas issued its first reporting with the Poseidon Principals (1), which evaluate CO2 emissions generated by loans granted to maritime transportation.",2020.0,am
51,BNP,"(1) Launched in June 2019, the Poseidon Principles constitute a new global framework for the responsible financing of vessels: they aim to reduce the carbon emissions generated by shipping by 50% by 2050.",2020.0,am
52,BNP,"With a fleet of 500,000 electrified vehicles by 2025, a reduction of the CO2 emissions of its global fleet by 30% and a carbon neutral balance sheet, Arval intends to support customers in their energy transition by offering alternative and responsible means of mobility wherever it operates.",2020.0,am
53,BNP,"In concrete terms, it intends to reduce greenhouse gas emissions by 40% over the next ten years across its entire European portfolio.",2020.0,am
54,BNP,This investment strategy with a positive and measurable impact on the climate is unprecedented in the European real estate market.,2020.0,am
55,BNP,"This falls within UN Women’s AgriFed programme the Group and BICIS support to financially empower 15,000 women in climate-resilient rice agriculture in northern Senegal.",2020.0,am
56,BNP,"This project gives financial services providers in Latin America and Sub-Saharan Africa the opportunity to access, free of charge and via an online tool, an improved credit analysis measuring the impact of climate and biodiversity risks on decisions related to agricultural loans.",2020.0,am
57,BNP,"72 — ECONOMIC AND ENVIRONMENTAL INDICATORS Amount of corporate financing contributing to the energy transition and to sectors considered as contributing directly to the achievement of the 17 United Nations Sustainable Development Goals Total amount of Sustainability-Linked Loans (SLL) signed Total assets managed by BNP Paribas Cardif, BNP Paribas Wealth Management and BNP Paribas Asset Management* Amount of SRI-certified funds managed by BNP Paribas Asset Management Financing for renewable energies Reduction of total greenhouse-gas emissions related to the proper functioning of BNP Paribas per FTE (compared with 2012) Total amount of green bonds placed by BNP Paribas * Including distributed assets.",2020.0,am
58,CreditSuisse,This report highlights our deep commitment to advancing our ESG strategy by serving our clients and reducing our own carbon footprint.,2020.0,am
59,CreditSuisse,"Based on our engagement with stakeholders across the ESG ecosystem, this report has several new features to enhance our transparency regarding the TCFD (Task Force on Climate-related Financial Disclosures) recommendations and, for the first time, select SASB (Sustainability Accounting Standards Board) disclosures.",2020.0,am
60,CreditSuisse,"Iris Bohnet Lydie Hudson Credit Suisse Sustainability Report 2020 4 2020 sustainability highlights at Credit Suisse Created a new Sustainability, Research & Investment Solutions (SRI) function at the Executive Board level to accelerate our sustainability efforts and embed them across all client segments in order to deliver on our ambition to become a leader in sustainability Established a new Sustainability Advisory Committee at the Board of Directors level Decreasing our exposure to high-carbon and climate-sensitive business – intro- duced further financing restrictions for thermal coal extraction and coal power, as well as the Client Energy Transition Frameworks (CETF) to priority sectors Announced in February 2021 a collaboration with BlackRock to develop sustainable private markets client solutions APAC Foundation Established the new Credit Suisse to provide philanthropic support to organizations across the Asia Pacific region with a focus on the bank’s main corporate citizenship topics of Financial Inclusion, Financial Education and Future Skills Joined, as a founding member, the World Economic Forum’s (WEF) coalition to tackle racism in the workplace through the WEF’s “Partnering for Racial Justice in Business” initiative Announced goal to provide at least CHF 300 billion of sustainable financing to support transition strategies (renewables, Green/Blue/Transition bonds, low-carbon energy solutions and UN Sustainable Development Goals-aligned financings) over the next 10 years Climate-related Continued efforts to address the recommendations of the Financial Stability Board’s Task Force on Financial Disclosures (TCFD) for voluntary reporting on material risks and opportunities arising from climate change Introduced SASB (Sustainability Accounting Standards Board) standards and accounting metrics Download the TCFD Report 2020 Credit Suisse’s climate-related financial disclosures are available for download at credit-suisse.",2020.0,am
61,CreditSuisse,com/TCFD Credit Suisse Sustainability Report 2020 5 2020 sustainability highlights at Credit Suisse Sustainable Transition Bonds – partnered with the Climate Bonds Initiative in a landmark initiative to help create a framework for transition finance Participated in voluntary Swiss climate alignment test based on Paris Agreement Capital Transition Assessment (PACTA) methodology to create greater transparency regarding the climate compatibility of financial flows Became a signatory to the Poseidon Principles – a global framework promoting the integration of climate considerations into lending decisions in ship finance Ongoing inclusion in leading sustainability indices such as the Dow Jones Sustainability Index (DJSI) Aligning our activities with the Paris Agreement objective of limiting global warming to 1.,2020.0,am
62,CreditSuisse,"5°C Joined global RE100 initiative, with a public commitment to source 100% renewable electricity across our entire global operations by 2025 We actively supported clean and renewable energy businesses and, by the end of 2020, had been involved in over 150 transactions in this field with a value of more than USD 130 billion since 2010 “We build lasting value by serving our clients with care and entrepreneurial spirit”.",2020.0,am
63,CreditSuisse,"Launched Credit Suisse purpose statement and refreshed values – all embedded in an updated Code of Conduct Strong commitment to Diversity & Inclusion with targets set for Black Talent in the UK, US and gender representation Commitment to develop science- based targets in 2021 and 2022, including our commitment to achieve net zero emissions from our operations, supply chain and financing activities no later than 2050 with intermediate emissions goals for 2030 Credit Suisse Sustainability Report 2020 6 Credit Suisse response to COVID-19 Played a critical role in the bridging loan solution for Swiss companies, providing approximately CHF 3 bn in loans to over 16,700 Swiss SMEs in 2020 Introduced paid family leave in order to take care of close family members, which over 3,000 employees have taken advantage of Credit Suisse provided in-kind donations of masks to hospitals and healthcare providers in a range of locations including Zurich and London First-class global crisis management framework and business continuity management enabling around 90% of our employees to work from home Strengthened our digital capabilities to cater for our clients’ needs effectively Supported employee wellbeing with various initiatives and online resources introduced Launched donor-advised matching program in support of charities working to mitigate the hardship caused by COVID-19 and to support those affected by inequality, raising approximately CHF25 million Our Investment Bank financing business is actively engaged in the G20 and International Monetary Fund initiative on debt forgiveness and relief Offering our employees in selected locations a SARS-Coronavirus-2 antibody test free of charge Our real estate asset management business in Switzerland decided to proactively support all tenants that were impacted by the decision of the federal government to close all non-essential businesses in Switzerland.",2020.0,am
64,CreditSuisse,"The Board furthermore received several briefings on the topics of sustainability and climate risks, covering both updates on external developments related to climate change, such as the increasing focus of global regulators on climate risks, as well as internal progress on specific initiatives supporting our sustainability strategy, such as the enhancement of our wealth management focused product and solutions offering with ESG integration.",2020.0,am
65,CreditSuisse,Climate change-related responsibilities are explicitly included in the Board’s Risk Committee charter.,2020.0,am
66,CreditSuisse,"The Risk Committee also received a comprehensive briefing on the progress of the climate risk strategy, which, among other aspects, covered key external developments with respect to the management of climate risk at banks, as well as internal progress on the development of energy transition frameworks for corporate clients in industries impacted most by climate change, and progress against our existing commitments, such as the restriction of certain business activities in carbon-intensive sectors.",2020.0,am
67,CreditSuisse,"Furthermore, sustainability and climate risks feature in the monthly Group risk reports, which cover key risks to the firm and are provided to all members of the Board of Directors.",2020.0,am
68,CreditSuisse,com/riskmanagement Selected examples of reputational risk decisions Credit Suisse rejected a financing request from a mid- stream oil and gas energy company with a track record of sustainability issues.,2020.0,am
69,CreditSuisse,"The case was reviewed by the Global Client Risk Committee, which concluded that the company’s sustainability improvements were insufficient and that the transaction would not align with the bank’s commitments to energy transition.",2020.0,am
70,CreditSuisse,"Global Client Risk Committee (GCRC) Divisional Client Risk Committees (DCRC) Assesses clients and transactions escalated based on significant risk criteria derived from (1) attributes deemed worthy of escalation across Compliance, Reputational Risk and Sustainability (including Climate) Risk and (2) previous transactions escalated to Senior Management.",2020.0,am
71,CreditSuisse,"Assesses clients and transactions escalated based on moderate risk criteria derived from (1) attributes deemed worthy of escalation across Compliance, Reputational Risk and Sustainability (including Climate) Risk and (2) previous transactions escalated to Senior Management.",2020.0,am
72,CreditSuisse,"Reputational, sustainability and climate issues are thus all considered as an integral part of our risk review process.",2020.0,am
73,CreditSuisse,"We evaluate factors such as a company’s greenhouse gas footprint or its energy efficiency targets within our RRRP, while some of our policies and guidelines ( P see pages 23-25) require clients to have a plan in place to deal with climate change risks.",2020.0,am
74,CreditSuisse,"For example, Credit Suisse Sustainability Report 2020 19 Organization and Governance companies operating in sensitive industries frequently play a key economic role in the global supply of energy and commodities.",2020.0,am
75,CreditSuisse,"At the same time, we recognize that the activities of these companies can, in some cases, have a significant impact on the climate, biodiversity, water resources or local communities.",2020.0,am
76,CreditSuisse,"Environmental impacts can include air or water pollution, contribution to climate change, deforestation and degra- dation of ecosystems and loss of biodiversity.",2020.0,am
77,CreditSuisse,"Of particular note in this context are the recommendations of the Financial Stability Board’s (FSB) Task Force on Climate-related Financial Disclosures, TCFD ( P see pages 59-60), the OECD’s Guidance on Due Diligence for Responsible Corporate Lending and Securi- ties Underwriting, and the European Banking Authority’s (EBA) Guidelines on Loan Origination and Monitoring.",2020.0,am
78,CreditSuisse,"In addition, the SSAF is responsible for applying critical governance around our goal to provide at least CHF 300 billion of sustainable financing to support transition strategies (renewables, Green/Blue/Transition bonds, low-carbon energy solutions and UN SDG-aligned financings) over the next ten years.",2020.0,am
79,CreditSuisse,Climate risk governance and organization Climate-related risks are considered to be a systemic threat to the stability of the financial system due to their manifestation through a variety of different risks.,2020.0,am
80,CreditSuisse,"As such, it assumes responsibility for the overall climate change strategy, jointly with legal entity board of directors risk committees where relevant.",2020.0,am
81,CreditSuisse,"The PCR cycle of CARMC meets on a bi-monthly basis, chaired by the Group Chief Risk & Compliance Officer, Climate risk governance Position and Client Risk Cycle of CARMC Acts as a governance and oversight function with respect to reputational and sustainability risk-related matters.",2020.0,am
82,CreditSuisse,"Climate Risk Strategy Steering Committee Provides overarching governance and guidance for Climate Risk Strategy program, which is mandated to develop comprehensive strategies to address climate-related risks.",2020.0,am
83,CreditSuisse,Escalation of climate-related topics Sustainability Risk Executive Leadership Committee Provides oversight on the implementation of the Group’s strategy with respect to managing sustainability and climate-related risks.,2020.0,am
84,CreditSuisse,"Among other responsibilities, those closely linked with climate risk include:  Setting the strategy and risk appetite to market, credit, liquidity, reputational, sustainability, environmental, and social risks of a client or industry, across the various businesses within the Group, setting market-specific financial crime and reputational risk appetite for higher-risk markets, and serving as a risk appetite approval authority.",2020.0,am
85,CreditSuisse," Ensuring that the capabilities for the management of relevant long-term risk trends, such as climate risks, are established.",2020.0,am
86,CreditSuisse,clients with the lowest categorization in terms of transition readiness) under our Client Energy Transition Frameworks ( P see pages 51-55) would require escalation to the GCRC.,2020.0,am
87,CreditSuisse,"A Climate Risk Strategy Steering Committee, established in 2019, provides overarching governance and guidance for Credit Suisse’s Climate Risk Strategy program ( P see pages 51-55 for more information) and is mandated to develop comprehensive strategies to address climate-related risks.",2020.0,am
88,CreditSuisse,"Furthermore, a Sustainability Risk Executive Leadership Committee chaired by the Chief Risk and Compliance Officer is in place to provide oversight on the implementa- tion of the Group’s strategy with respect to managing sustainability and climate-related risks.",2020.0,am
89,CreditSuisse,"A dedicated Climate Risk team has been established with the mandate to set risk appetite and strategic trajectories in order to protect the bank’s portfolio from climate-re- lated risks, across physical and transition risks, supporting our ambition to become a leader in this area.",2020.0,am
90,CreditSuisse,"The Global Head of Reputational, Sustainability and Climate Risk, appointed in November 2020, brings extensive risk management experience from both wealth management and investment banking, including considerable knowl- edge of the risk appetite framework.",2020.0,am
91,CreditSuisse,Reporting directly to the Global Head of Credit Risk Management ensures that our Climate Risk Strategy is embedded in the broader risk management governance.,2020.0,am
92,CreditSuisse,Sector policies and guidelines Certain industries are particularly sensitive from a social or environmental perspective (including impacts on the climate).,2020.0,am
93,CreditSuisse,"They address a range of topics such as: compliance with industry-specific, internationally recognized standards on the environment and human rights; measures to assess and reduce the environmental impact of operations, including on the climate and on biodiversity and ecosys- tems; the protection of the health and safety of company employees, contractors and surrounding communities; and ¹ As of January 31, 2021.",2020.0,am
94,CreditSuisse,The sector policies and guidelines also form an important component of our Group-wide Climate Risk Strategy program.,2020.0,am
95,CreditSuisse,"In particular, they included:  No lending or capital markets underwriting to any company deriving more than 25% of its revenue from thermal coal extraction1  No lending or capital markets underwriting to any company deriving more than 25% of its revenues from coal power2  No financing related to offshore and onshore oil and gas projects in the Arctic region 1 Direct lending; Unless such transaction is to help the company specifically transition and the use of proceeds is tied to such transition strategies aligned with the Paris Agreement; for greater certainty, these exclusions do not apply to metallurgical coal 2 Direct lending; Unless the company can demonstrate decreasing share of coal in generation portfolio consistent with our Energy Transition Framework or such transaction is to help the company specifically transition and the use of proceeds is tied to such transition strategies (and will continue our policy of not financing the development of new coal-fired power plants) Credit Suisse Sustainability Report 2020 24 Organization and Governance As a result of the latest financing restrictions, Credit Suisse declined to participate in a number of transactions, including a bond issuance for a large thermal coal mining and power generation company, a bond refinancing for a mid-sized power generation company, a bond issuance for an electricity producer, and a buy-side mandate for an energy company with thermal coal mining activities.",2020.0,am
96,CreditSuisse,"Unrelated to the newly introduced fossil fuel financing restrictions, but in connection with our enhanced sustain- ability and climate commitments, we also rejected transactions related to a new oil pipeline, the renewal of a revolving credit facility for a pipeline operator, a loan for trading with coal, and three transactions related to oil from areas with high biodiversity.",2020.0,am
97,CreditSuisse,This global framework for responsible ship finance promotes the integration of climate considerations into lending decisions with the aim of enhancing the role of maritime finance in addressing global environmental issues and advancing the decarbonization of the interna- tional shipping sector.,2020.0,am
98,CreditSuisse,"With the rollout of the Client Energy Transition Frameworks (CETF), assessing the energy transition readiness of clients or prospects in the in-scope sectors has become an element of the sustainability risk review process.",2020.0,am
99,CreditSuisse,"In general, transactions with companies whose energy transition readiness is insufficient (categorized as “Unaware”) are not approved.",2020.0,am
100,CreditSuisse,"For companies categorized as “Aware” or higher, Credit Suisse strives to support their transition towards lower-carbon production methods and products and services with the expertise and financial services coordinated by the Sustainability, Research & Investments Solutions corporate function.",2020.0,am
101,CreditSuisse,"This includes our ongoing exchange with NGOs and other actors in the conversation on sustainability risk management and climate change topics ( P see pages 50-51), as well as our active participation in industry initiatives such as the Equator Principles, the Thun Group, and the Paris Agreement Capital Transition Assessment (PACTA) pilot project.",2020.0,am
102,CreditSuisse,"We expect to achieve this through programs to reduce energy, carbon emis- sions, environmental impacts and waste.",2020.0,am
103,CreditSuisse,We aim to drive forward 100% renewable energy procurement and source carbon emissions removals to deliver a net zero ambition overall.,2020.0,am
104,CreditSuisse,Credit Suisse Sustainability Report 2020 48 Planet We are committed to enabling a more environmen- tally sustainable economy and we recognize climate change as one of the most significant risks facing our planet.,2020.0,am
105,CreditSuisse,"Planet Our role in addressing climate change As a global financial institution, we recognize our share of responsibilities in combating climate change by supporting the transition to a low-carbon and climate-resilient global economy, and we acknowledge that financial flows also need to be brought in line with the objectives of the Paris Agreement.",2020.0,am
106,CreditSuisse,The Paris Agreement charts the course of the global response to the threat of climate change with its overarching objective to limit the rise in global tem- perature to 2°C above pre-industrial levels and to aim to achieve a rise of no more than 1.,2020.0,am
107,CreditSuisse,"Based on the Paris Agreement, countries have committed to implement transition plans to lower their greenhouse gas emissions.",2020.0,am
108,CreditSuisse,"As guidance towards this goal, we are committed to develop science-based targets in 2021 and 2022 for achieving net zero emissions from our operations, supply chain and financing activities by no later than 2050, with intermediate emissions targets to be set for 2030.",2020.0,am
109,CreditSuisse,5°C above pre-industrial levels and transi- tioning to a net-zero emissions economy by 2050 for the best chance of avoiding the worst impacts of climate change.,2020.0,am
110,CreditSuisse,Lara Warner Chief Risk and Compliance Officer In 2020 we set a new ambition: to achieve net zero emissions across our global bank by no later than 2050.,2020.0,am
111,CreditSuisse,"For information on our strategy to address climate change: L Credit Suisse Sustainability Report 2020 50 Planet Our climate-related achievements have been recognized by CDP, an international non-profit representing institu- tional investors with invested assets of over USD 100 trillion.",2020.0,am
112,CreditSuisse,Its aim is to offer transparent guidance to investors on climate-related opportunities and risks for companies.,2020.0,am
113,CreditSuisse,We are also continuing our efforts to adopt recommendations by the Financial Stability Board’s Task Force on Climate-related Financial Disclosures (TCFD) ( P see pages 59-60).,2020.0,am
114,CreditSuisse,Credit Suisse is pursuing a three-pronged approach as part of our efforts to address climate change and cli- mate-related risks.,2020.0,am
115,CreditSuisse,"First, we are working with our clients to support their transition to low-carbon and climate-resil- ient business models, and we are working to further integrate climate change into our risk management models as part of our Climate Risk Strategy program.",2020.0,am
116,CreditSuisse,"Second, we are focusing on delivering sustainable finance solutions that help our clients achieve their goals and contribute to the realization of the UN Sustainable Development Goals (SDGs) ( P see pages 94-95); and third, we are working on further reducing the carbon footprint of our own operations ( P see pages 56-59).",2020.0,am
117,CreditSuisse,"Our principles and our approach to climate protection are set out in our Statement on Climate Change, which describes how we intend to address climate-related risks, mobilize financial resources and reduce our banking footprint.",2020.0,am
118,CreditSuisse,"Climate Risk Strategy program Climate-related risks are the potentially adverse direct and indirect impacts on the Group’s financial metrics, opera- tions or reputation due to transitional or physical effects of climate change.",2020.0,am
119,CreditSuisse,"Climate-related risks could manifest themselves through existing risk types such as credit risk, market risk, non-financial risk, business risk or reputational risk.",2020.0,am
120,CreditSuisse,"Beside risks, the measures required for addressing climate change and the materials and technologies necessary for the transition towards lower-carbon opera- tions and products present various financing, investment and advisory opportunities across all our divisions.",2020.0,am
121,CreditSuisse,"In 2018, we established a climate change program to address the TCFD recommendations with respect to external disclosures on climate-related risks and opportu- nities.",2020.0,am
122,CreditSuisse,"In 2019, we integrated our TCFD adoption program into a Group-wide Climate Risk Strategy program to deliver on the first prong of our approach to addressing climate change and climate-related risks.",2020.0,am
123,CreditSuisse,"This includes support- ing our clients’ energy transition towards low-carbon operations, technologies and services, continuing the ongoing implementation of the TCFD recommendations as well as working towards the implementation of various industry recommendations and compliance with upcoming regulatory expectations.",2020.0,am
124,CreditSuisse,"As part of our strategy, we have developed sector-specific Client Energy Transition Frameworks (CETFs).",2020.0,am
125,CreditSuisse,They consist of the identification of priority sectors/industries and a methodology to categorize clients that operate in Credit Suisse Sustainability Report 2020 51 Planet Climate-related risk manifestations Energy and transportation decarbonization Extreme weather events nal atio k Ris r e p O dit k re Ris C C redit Risk R e p u t R a i s t i k o n a l Misalignment vs.,2020.0,am
126,CreditSuisse,"Manifestation: Credit risk, operational risk Energy and transportation decarbonization: Global policies (e.",2020.0,am
127,CreditSuisse,cross-border carbon tax) and/or technological breakthroughs might accel- erate transition towards greener energy sources and products.,2020.0,am
128,CreditSuisse,"Manifestation: Reputational risk, business risk Credit Suisse Sustainability Report 2020 these sectors according to their energy transition readi- ness.",2020.0,am
129,CreditSuisse,We enhanced the mapping of the climate-related risks to existing risk categories by interacting with the regional and divisional teams.,2020.0,am
130,CreditSuisse,This list aims to form an initial view that highlights the most material climate-related risks and their manifestations relevant to our risk management activity.,2020.0,am
131,CreditSuisse,"Adopting an enterprise view, we have identified key risks associated with climate change (refer to chart).",2020.0,am
132,CreditSuisse,The identification of risks stemming from climate change is an ongoing process and we expect the granularity of the analysis to increase over time and be informed by our work on scenario analysis and stress testing.,2020.0,am
133,CreditSuisse,Through this engagement we have developed “heat maps” for the industry sectors most vulnerable to the transitional and/or the physical risks of climate change over the next three decades.,2020.0,am
