,name,text_cleaned,year
50,Aegon,"As a responsible business, significant asset owner, and asset manager (also on behalf of third- party clients), we have a role to play: first, to help fund lower-carbon assets; second to understand and manage climate-related investment risk; and third, to be active in the public debate about how to tackle climate change and use our influence to achieve meaningful change.",2017.0
51,Aegon,"In discussions about Responsible Investment (RI), climate change- related investment risk or opportunities are usually the most important examples mentioned.",2017.0
52,Aegon,"Indeed, climate change is unique, in the risk it poses to society, it is likely to exacerbate many other challenges the planet is facing.",2017.0
53,Aegon,"Assessing the clean energy market Last year, Aegon Asset Management conducted a clean energy project to learn more about the market for renewable and clean energy and explore future investment opportunities.",2017.0
54,Aegon,"The group meets regularly to evaluate new climate insights, climate risk measurement tools and methodologies, and developments in government and international public policy, and recommends further action where necessary.",2017.0
55,Aegon,The Financial Stability Board’s (FSB) Task-force on Climate-related Financial Disclosures (TCFD) was the key topic on the CWG agenda this year.,2017.0
56,Aegon,"46 47 Engaging with industry players We also expanded our engagement activities, focusing on sectors like industrials, automotive, and oil & gas, which have the most significant impact on climate change and where we have considerable exposure.",2017.0
57,Aegon,"This included co-authoring with the Institutional Investor Group on Climate Change (IIGCC) a set of investor engagement recommendations to address challenges in the steel industry, which currently accounts for 6% of global greenhouse gas emissions.",2017.0
58,Aegon,Playing a role in public policy Our impact on the climate debate is perhaps strongest outside of what we do through our balance sheet and investments.,2017.0
59,Aegon,"CEO Alex Wynaendts strengthened Aegon’s commitment to tackle climate change by backing the TCFD recommendations, signaling that our company has become an active participant in this public debate.",2017.0
60,Aegon,We also took part in consultations on policy initiatives regarding climate change and sustainable financial markets.,2017.0
61,Aegon,"Recommendations from the Task-Force on Climate-related Financial Disclosures (TCFD) In terms of climate change, the publication of the TCFD recommendations was the major development of 2017.",2017.0
62,Aegon,"Based on experiences and insights from our own work, we feel the recommendations are well-balanced; they recognize that many uncertainties remain, and that tools to identify climate risks are imperfect, but that incorporating climate change into mainstream risk management and reporting will bring much- needed transparency and clarity on these issues.",2017.0
63,Aegon,"As part of our work, we carried out a group-level risk assessment to identify climate-related risks for our business.",2017.0
64,Aegon,"“What is difficult about this issue is that we all know the threat from climate change is real, and we know the direction we must go as society.",2017.0
65,Aegon,With the information we have right now on climate change and the energy transition that is exceedingly difficult”.,2017.0
66,Aegon,"Next steps in climate change: The CWG is now starting to consider how to approach scenario analysis, which is a key element in the TCFD recommendations.",2017.0
67,Aegon,"Finally, working with investor relations and the Aegon Disclosure Working Group we want to further integrate climate issues into Aegon’s overall financial and risk reporting.",2017.0
68,Aegon,48 49 TCFD Recommendations and Recommended Disclosures Governance Strategy Risk Management Metrics and Targets Disclose the organization’s governance around climate-related risks and opportunities.,2017.0
69,Aegon,"Disclose the actual and potential impacts of climate-related risks and opportunities on the organization’s businesses, strategy, and financial planning where such information is material.",2017.0
70,Aegon,Disclose the metrics and targets used to assess and manage relevant climate- related risks and opportunities where such information is material.,2017.0
71,Aegon,Recommended Disclosures Recommended Disclosures Recommended Disclosures Recommended Disclosures a) Describe the board’s oversight of climate- related risks and opportunities.,2017.0
72,Aegon,"a) Describe the climate-related risks and opportunities the organization has identified over the short, medium, and long term.",2017.0
73,Aegon,Climate risks that are assessed as material by the CWG and RISC are presented to Aegon’s Chief Risk Officer and Management Board through the Aegon N.,2017.0
74,Aegon,"Working with Aegon’s Operational Risk function, the CWG has identified a number of climate related risks that the business is exposed to: regulatory, strategic, physical, investment, or underwriting risks.",2017.0
75,Aegon,• Investments risks: governments may decide to severely restrict certain industries or energy uses in response to natural catastrophes.,2017.0
76,Aegon,"In terms of business opportunities, we continue to investigate the market for clean energy investments and want to contribute to making these projects investable.",2017.0
77,Aegon,"b) Describe the impact of climate-related risks and opportunities on the organization’s businesses, strategy, and financial planning.",2017.0
78,Aegon,Climate-related risks will now be included and discussed annually in Aegon’s risk dashboard and disclosures included in regular financial reporting.,2017.0
79,Aegon,"c) Describe the resilience of the organization’s strategy, taking into consideration different climate-related scenarios, including a 2°C or lower scenario.",2017.0
80,Aegon,We are still in the process of assessing our organizations resilience to different climate scenarios.,2017.0
81,Aegon,For investment risk: portfolio managers and analysts incorporate ESG data in investment decisions; this includes climate change-related issues.,2017.0
82,Aegon,"Last year, these included conference calls with Carbon Tracker, workshops with credit rating agencies, and meetings with sell-side brokers b) Describe the organization’s processes for managing climate-related risks.",2017.0
83,Aegon,"c) Describe how processes for identifying, assessing, and managing climate-related risks are integrated into the organization’s overall risk management.",2017.0
84,Aegon,We are still assessing how climate-related- risks can best be integrated into the organization’s overall risk management processes.,2017.0
85,Aegon,a) Disclose the metrics used by the organization to assess climate-related risks and opportunities in line with its strategy and risk management process.,2017.0
86,Aegon,We continue to look at a number of data providers and methodologies to see how we can better account for climate risks in our portfolios.,2017.0
87,Aegon,"b) Disclose Scope 1, Scope 2, and, if appropriate, Scope 3 greenhouse gas (GHG) emissions, and the related risks.",2017.0
88,Aegon,Please see page 86 of the Aegon Annual Review for data on our environmental performance and emissions.,2017.0
89,Aegon,c) Describe the targets used by the organization to manage climate-related risks and opportunities and performance against targets.,2017.0
90,Aegon,"We have yet to set targets to manage climate-related risks; this also depends on our ability to better measure and manage risks, as discussed on this page.",2017.0
91,Aegon,"On the opportunity side, following our clean energy project, we are evaluating the possibility of setting targets for investments in clean energy.",2017.0
92,Aegon,"Climate change is not going away and new technologies are emerging rapidly, so we do not want to stay on the sidelines.",2017.0
93,Aegon,Clean Energy Project Henk Eggens is the Global Chief Investment Strategist for Aegon Asset Management.,2017.0
94,Aegon,"Hans Schut is an independent consultant, engaged by Aegon Asset Management in 2017 to support the review of clean energy investment opportunities.",2017.0
95,Aegon,"For us, as an asset management company, we can help in supporting the development of cleaner energy.",2017.0
96,Aegon,"However, we have to recognize that energy markets are changing and that this will affect the businesses we invest in.",2017.0
97,Aegon,"We had a series of conference calls where we ran through different clean energy topics – wind, solar, hydro, geothermal, etc.",2017.0
98,Aegon,"At face value, it seems simple: you have a windmill, the wind blows, you generate electricity, you make money.",2017.0
99,Aegon,"Hans: The biggest trend at the moment is offshore wind, where the risks are higher but the returns are also generally better than on land.",2017.0
100,Aegon,"Prices have fallen over the past two years and we are now starting to see wind and solar competing with fossil fuels, especially if you take into account the overall costs to society.",2017.0
101,Aegon,"We also looked at biomass, geothermal, and heat and energy storage, because the energy transition will require a large amount of district heating and hot and cold storage.",2017.0
102,Aegon,Government subsidies for renewables are starting to decrease as the cost of technologies falls and carbon pricing is picking up.,2017.0
103,Aegon,"Personally, I believe carbon pricing is the best way to get the transition from fossil to clean energy.",2017.0
104,Aegon,4 billion people and a developing middle class - they all want to share in the growing prosperity and that includes access to energy.,2017.0
105,Aegon,"We consult with academics, NGOs and industry groups and partnerships such as the Institutional Investors Group on Climate Change (IIGCC), the Principles for Responsible Investment (PRI), Eumedion, Farm Animal Investment Risk & Return (FAIRR), Ceres and ShareAction.",2017.0
106,Aegon,"Adrienne: In terms of encouraging companies to be more sustainable, I certainly believe engagement can have a positive influence – for example, with climate change.",2017.0
107,Aegon,"While we don’t know exactly how we will transition to a two-degree world, we do need to be aware of increasing climate risks, and here the devil is in the detail.",2017.0
108,Aegon,Understanding the impacts of emissions and potential regulations in different industries is specialized work.,2017.0
109,Aegon,"But to tackle climate change, you’ve got to be honest about where the problems are and whether companies are able to respond.",2017.0
110,Aegon,"We’ve been pushing companies recently to publish more of their climate planning and to be more transparent on their climate disclosures, and many have promised to do so.",2017.0
111,Aegon,"Harvard Business School Accounting & Management Unit Working Paper, August 2017 56 57 Climate-Related Financial Risk in the Steel Industry FAIRR - Antibiotic Resistance Steel is one of the most widely used materials in modern society, providing the foundation for buildings, vehicles, and products like refrigerators and washing machines.",2017.0
112,Aegon,"Tackling climate change depends on our ability to transform industries like steel, so they use fewer resources and are more energy efficient, but are still able to meet the needs of a growing global population.",2017.0
113,Aegon,"In August 2017, we took part in a TCFD roundtable, hosted by the IIGCC, to discuss the steel sector’s ability to address and disclose climate-related financial risks.",2017.0
114,Aegon,"While energy efficiency has improved over the past several years, innovative technologies such as Carbon Capture & Storage and carbon utilization are needed to make further reductions.",2017.0
115,Aegon,"A number of pilot projects are currently underway, but these need to be scaled and developed at a much faster rate if the industry is to meet its energy use targets.",2017.0
116,Aegon,Companies involved in thermal coal mining Aegon recognizes that poorly diversified thermal coal producers are likely to be significantly impacted by climate-related government regulation and therefore run a high risk of assets becoming stranded.,2017.0
117,Aegon,"Also, as coal is the most carbon intensive fossil fuel, these companies contribute disproportionately to the greenhouse gas emissions that cause climate change.",2017.0
118,Aegon,Aegon excludes from investment all companies that derive more than 30% of their revenues from thermal coal production.,2017.0
119,Aegon,"Head of Corporate Communications • Harald Walkate Aegon Asset Management Global Head of Responsible Investment • Roger Wildeboer Schut Aegon Asset Management Responsible Investment Manager (Committee Secretary) RI Technical Committee (RITC) • Harald Walkate (Chairman) Aegon Asset Management Global Head of Responsible Investment • Ryan Smith Kames Capital Head of Corporate Governance & Ethical Research • Miranda Beacham Kames Capital Corporate Governance Manager • Marianne Oomkes TKP Investments Senior Account Manager and Manager Responsible Investment Business Unit RI and Voting Reports 68 69 Abbreviations Financial Stability Board General Account Global Impact Investing Network Aegon Asset Management Assets Under Management Carbon Disclosure Project Environmental, Social, Governance EU High Level Expert Group on Sustainable Finance Institutional Investors Group on Climate Change Impact Reporting and Investment Standards AAM AuM CDP ESG FAIRR Farm Animal Investment Risk and Return FSB GA GIIN GRESB Global Real Estate Sustainability Benchmark HLEG IIGCC IRIS LBPAM La Banque Postale Asset Management LIHTC LTI MFI PRI RI RISC RITC SDGs SRI TCFD Low Income Housing Tax Credit Long-Term Investing Micro-finance Institution Principles for Responsible Investment Responsible Investment Responsible Investment Strategy Committee Responsible Investment Technical Committee Sustainable Development Goals Socially Responsible Investment Task force on Climate-related Financial Disclosures 70 71 Responsible Investment in 10 Steps Pension funds and other investors can develop an approach to Responsible Investment, even without large dedicated teams or budgets.",2017.0
120,AVIVA,"This is a positive sign of humanity’s ability to deal with future crises, such as those from climate change, species loss and the overexploitation of natural capital.",2020.0
121,AVIVA,"I believe investors have a vital role to play in pushing for change on society’s biggest issues, from climate change to diversity; from environmental degradation to human rights.",2020.0
122,AVIVA,"Understanding ESG, the risks and the opportunities, helps us to be better investors, delivering the investment outcomes our clients expect and making informed decisions on people, earth and climate.",2020.0
123,AVIVA,"Page 8 of 116 | 2020 Responsible Investment Annual Review 1,501 substantial interactions 98% 90 specific successful outcomes 2nd 72,025 votes on resolutions at 6,457 shareholders meetings Deployment of Elements proprietary ESG score methodology votes against management resolutions (including 43% on pay proposals) votes in favour of climate and social shareholder proposals1 globally for our environmental voting track record by ShareAction 500+ Internally-produced ESG research reports to support liquid market investment integration Public allies for International Platform for Climate Finance coalition 34 A ShareAction rating Back to Contents 2020 responsible investment highlights Real assets highlights 2020 This covers the investments we make in assets such as infrastructure, real estate and structured finance.",2020.0
124,AVIVA,"£1billion In 2020 we committed to delivering £1 billion of climate transition-focused loans by 2025, accelerating the transition to a low-carbon economy in real estate.",2020.0
125,AVIVA,"730MW Over £5 billion invested since 2015 in solar, wind, energy centres and energy from waste, reaching 730 MW of low-carbon and renewable energy generation capacity in 2020, enough to power a million homes.",2020.0
126,AVIVA,"£700,000 In 2020, energy saving programmes in real estate delivered more than £700,000 in avoided costs for occupiers and contributed to a 10% reduction in carbon intensity, measured against a 2019 baseline.",2020.0
127,AVIVA,Back to Contents 2020 responsible investment highlights VOTING/ENGAGEMENT CASE STUDY Translating climate ambition into action Various (Global) S G E Issue: The world needs to limit the global temperature rise to no more than 1.,2020.0
128,AVIVA,5 degrees Celsius above pre-industrial levels to guard against the most catastrophic consequences of climate change.,2020.0
129,AVIVA,"Over the last two years, we have seen positive momentum in the strengthening of long-term climate commitments from governments, companies and investors.",2020.0
130,AVIVA,"However, time is not on our side, as to credibly achieve a 2050 net-zero emissions goal, we must deliver a 40 per cent reduction in carbon emissions by 2030.",2020.0
131,AVIVA,"This requires all key stakeholders to move beyond simply aligning with the overarching ambitions of the Paris Agreement, and articulate a robust and transparent climate transition roadmap.",2020.0
132,AVIVA,Action: The pervasive nature of the factors driving climate change means that all companies and sectors will have a role to play in the transition to a lower-carbon economy.,2020.0
133,AVIVA,"Consequently, climate strategy, targets and performance reporting flows through all our engagements with investee companies.",2020.0
134,AVIVA,"Page 13 of 116 | 2020 Responsible Investment Annual Review As a result, we developed enhanced climate engagement programmes specifically targeting the oil & gas and banking sectors.",2020.0
135,AVIVA,Our key climate engagement asks centred on the following: • Adopt net-zero goal by 2050 and commit to the • Science Based Targets Initiative framework.,2020.0
136,AVIVA,"Integrate climate goals into business strategy, including capex frameworks (extractives) and lending criteria (banks).",2020.0
137,AVIVA,2020 responsible investment highlights VOTING/ENGAGEMENT CASE STUDY Translating climate ambition into action (cont’d.,2020.0
138,AVIVA,) • Barclays launched a new climate methodology (BlueTrack™) to measure and track financed emissions and inform lending decisions and client engagement.,2020.0
139,AVIVA,"• At Mizuho Financial Group’s AGM, Aviva Investors and 34 per cent of other shareholder supported Japan’s first climate resolution, upping the pressure on one of the world’s largest coal lenders to take action.",2020.0
140,AVIVA,• BP launched a new ‘reimagining energy strategy’ with a commitment to reduce fossil fuel production by 40 per cent coupled with a ten-fold increase in investments in new energy by the end of the decade (Aviva Investors was one of the lead co-filers of the shareholder resolution that helped catalyse the strategy).,2020.0
141,AVIVA,• State-owned PetroChina became the first Asian national oil company to pledge to cut emissions to near zero by 2050.,2020.0
142,AVIVA,"• Barclays, HSBC, Morgan Stanley and JP Morgan were among the global banking powerhouses that committed to achieving net-zero emissions across their financing activities.",2020.0
143,AVIVA,"The future of the Amazon is also inextricably linked to the global fight against climate change, with its dense forests acting as a critical store of carbon dioxide.",2020.0
144,AVIVA,"Back to Contents 2020 responsible investment highlights ENGAGEMENT CASE STUDY The transition that really matters (United Kingdom) S G E Issue: Buildings are responsible for around 40 per cent of energy consumption and 36 per cent of carbon dioxide emissions in the EU, and almost 75 per cent of the building stock is inefficient.",2020.0
145,AVIVA,"Action: In 2020, we originated two deals focused on the climate transition, one to CLS Holdings plc (CLS), providing £154 million towards the refinancing of 12 UK assets, and another of £35 million to Big Yellow Group, the UK-based self-storage company.",2020.0
146,AVIVA,The funding will also enable Wales & West to focus on working in partnership with the Welsh government to advance a programme of decarbonisation across its portfolio.,2020.0
147,AVIVA,"Wales & West is also particularly focused on improving the energy efficiency of its homes, something we see as important as we look to decarbonise our investment portfolios.",2020.0
148,AVIVA,"Back to Contents 2020 responsible investment highlights ENGAGEMENT CASE STUDY Supporting rural communities (United Kingdom) S G E Issue: As a direct investor in infrastructure throughout the UK and Europe, we are responsible for ensuring the safe and efficient management of a broad variety of complex assets, from wind and energy centres to fibre broadband and solar.",2020.0
149,AVIVA,"Action: In 2020, we renewed our partnership with RES Group, who manage and operate five wind farms in remote communities within our portfolio.",2020.0
150,AVIVA,"RES operates an extensive stakeholder engagement programme, promoting sustainable energy and engineering careers through websites, site visits and direct contact with residents, charities and schools.",2020.0
151,AVIVA,"Outcome: In 2019, our wind power portfolio managed by RES provided more than £206,000 to 54 projects covering a wide variety of activities.",2020.0
152,AVIVA,"Community funds like the ones supported by our wind portfolio give vital support to remote, rural communities and lead to closer relationships between partners such as RES and the communities they operate in.",2020.0
153,AVIVA,"Page 20 of 116 | 2020 Responsible Investment Annual Review Low carbon, zero fossil fuel acquisition in London’s Tech City district (United Kingdom) S G E 2020 responsible investment highlights INTEGRATION CASE STUDY Issue: Real estate assets typically rely on gas boilers to generate heat and hot water.",2020.0
154,AVIVA,"As the UK’s grid gradually becomes cleaner, with more and more renewables, this means buildings relying on gas have higher climate transition risk.",2020.0
155,AVIVA,"The new office development was constructed behind the retained façade of a former Victorian gramophone factory and is exceptionally energy efficient, having been awarded an EPC energy efficiency rating of A Page 21 of 116 | 2020 Responsible Investment Annual Review with no fossil fuel usage.",2020.0
156,AVIVA,"Hot water and heating for the site is provided by air source heat pump technology, with solar photovoltaic (PV) panels contributing to electricity needs, reflecting our commitment to achieving net-zero emissions by no later than 2040.",2020.0
157,AVIVA,"Stylus is a great example of how office space can be delivered in a low carbon way making use of a heritage building with a retained façade, zero fossil fuels and outstanding energy efficiency.",2020.0
158,AVIVA,These characteristics add to the building’s appeal and should make it resilient to climate transition risk over the long term.,2020.0
159,AVIVA,"This has included the launch of a global climate transition range as well as a commitment to deliver net-zero across real assets by 2040, accompanied by a detailed plan and targets.",2020.0
160,AVIVA,"To that end, we have been advocating for the creation of an International Platform for Climate Finance that can help marshal the financial resources needed to power a transition to a Paris-aligned global economy.",2020.0
161,AVIVA,"5 billion in low-carbon and renewable energy infrastructure and buildings by 2025 In 2020, our focus at our directly owned infrastructure and real estate sites was the health, safety and wellbeing of our occupiers and suppliers.",2020.0
162,AVIVA,5GW by 2025 Deliver £1 billion of climate transition-focused loans by 2025 Nine real assets responsible investment goals for 2025 (cont’d.,2020.0
163,AVIVA,NOT STARTED BEHIND TARGET ON TARGET ACHIEVED NOT STARTED BEHIND TARGET ON TARGET ACHIEVED NOT STARTED BEHIND TARGET ON TARGET ACHIEVED 5 8 9 Reduce carbon emissions from our real estate equity investments by 30 per cent by 2025 Reduce energy intensity in our real estate equity investments by ten per cent by 2025 Our 2019 baseline is 64 kgCO2e/m2.,2020.0
164,AVIVA,"Performance has been achieved through active management of our assets, as well as lower energy intensity due to lack of occupation of offices, and decarbonisation of the grid.",2020.0
165,AVIVA,) Committed to achieving net zero by 2040 in real assets Overlaying our nine responsible investment objectives is our commitment to achieving net-zero emissions by 2040.,2020.0
166,AVIVA,This means we will support our clients to reduce greenhouse gas emissions from their directly owned and financed real asset investments in line with limiting warming to 1.,2020.0
167,AVIVA,"In response to this challenge, the Better Buildings Partnership (BBP) launched an historic Climate Change Commitment in September 2019.",2020.0
168,AVIVA,The Alliance brings together the world’s biggest pension funds and insurers to commit to net-zero emissions in their investment portfolios by 2050.,2020.0
169,AVIVA,"In our net-zero pathway, we outline how we will meet the changing needs of our clients and the terms of the BBP commitment, demonstrating the action we will take to invest in low-carbon solutions, while decarbonising existing assets across our platform.",2020.0
170,AVIVA,"By 2040, we will support our clients to balance any remaining emissions by offering financing or direct ownership of carbon removals, such as forestry or carbon credits.",2020.0
171,AVIVA,We recognise the unconstrained delivery of buildings and infrastructure has been a major contributor to the climate crisis.,2020.0
172,AVIVA,"Direct emissions from buildings, power and transport are responsible for 60 per cent of UK emissions1, with emissions from supporting industries further contributing to the problem.",2020.0
173,AVIVA,Further Group governance structures include the ESG leadership team and the climate plan across all business units.,2020.0
174,AVIVA,"diversity, parental leave) Modern slavery and human trafficking statement Human rights policy Business ethics code Corporate responsibility, environment and climate change business standard Aviva Investors’ responsible investment philosophy Aviva Investors global voting policy Aviva Investors baseline ESG exclusions policy Tier 1 Overall approach Tier 2 Firm-wide policies Tier 3 Asset class policies Tier 4 Fund and mandate documentation Client-led policies/ segregated mandate documentation 1.",2020.0
175,AVIVA,"Key themes in the House View 2021 Outlook, published in December, included the economic recovery, a monetary policy re-boot and climate change policy.",2020.0
